,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,avg,upper,lower,side,mom1,mom2,mom3,mom4,mom5,log_ret,volatility,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5,fast_mavg,slow_mavg,rsi,srsi,sma
33852,2020-04-21 18:20:00,258733,6899.99,6899.99,6883.56,6897.99,1300.118909,1004.514945,4,8961734.68065435,6851.661235970647,6904.734602318627,6798.587869622666,-1.0,0.0003378936896540896,-0.001583457930533494,0.0094166505698281,0.006321247151572784,0.007869517382048441,0.00033783661643660423,0.0032166120952020457,-0.21832130152352416,-0.004945546554250112,-0.20807526917665184,0.03183944354765284,0.060369088005880665,-0.0019225495414740834,0.010957303225028525,-0.003071238433202339,0.0015373623617787047,-0.0008062054887680858,6869.237142857208,6847.348666666749,61.0,49.36917836083369,1.0
33871,2020-04-22 07:25:00,258890,6925.34,6933.81,6920.82,6933.81,1484.2865900000004,1040.590724,5,10282751.54511922,6880.196197768924,6932.442378682865,6827.950016854984,-1.0,0.001921823680624657,0.005220505088578964,0.0034312093891550877,0.0048184495171406105,0.007673292147519106,0.001919979340115674,0.0031876987172129194,-0.2276917890427383,0.07880022823241745,-0.24854267434806823,0.12823196625762623,0.06162661975424701,0.0032869461528353128,-0.0017815892718537896,0.0013815417246370032,0.002837124233828092,0.0021691840461617318,6901.412857142924,6877.028666666749,80.0,50.71012236827159,1.0
33872,2020-04-22 07:35:00,258892,6956.79,6956.79,6946.28,6946.28,1377.198523,1003.564069,2,9576954.01470963,6886.203816153568,6943.946117660524,6828.461514646613,-1.0,0.0017984340499666018,0.0037237140037367222,0.00702832787265506,0.005235814242919634,0.0066255492307869535,0.0017968188037702504,0.003191672135026298,-0.217421469903129,0.08711851159239181,-0.24704789171229263,0.1397804167847378,0.07845534379374863,0.001919979340115674,0.0032869461528353128,-0.0017815892718537896,0.0013815417246370032,0.002837124233828092,6912.86714285721,6881.520000000081,85.0,51.279536756102374,1.0
33873,2020-04-22 07:55:00,258896,6950.0,6950.0,6941.03,6942.11,1180.65714,549.975803,4,8198531.698592149,6891.286196503244,6951.629501030778,6830.942891975711,-1.0,-0.000600321323067865,0.0011970330885904268,0.003121157255751239,0.006423787294499661,0.004632349748918241,-0.00060050158806213,0.00318508413174206,-0.21833273235284026,0.07298683152565882,-0.2604966513199367,0.1351331321957572,0.06415738190155068,0.0017968188037702504,0.001919979340115674,0.0032869461528353128,-0.0017815892718537896,0.0013815417246370032,6921.595714285781,6884.694000000081,80.0,52.69167729812722,1.0
33883,2020-04-22 13:20:00,258961,7040.0,7040.0,7040.0,7040.0,2512.019249,2512.019249,1,17684615.512959998,6938.702693981497,7019.382926978838,6858.022460984155,-1.0,0.005883848991687257,0.014111125836209437,0.011895521787375518,0.012548991406278187,0.013740211791065882,0.005866606752968906,0.0032509513360530888,-0.21861327249981968,0.04374590894572203,-0.2724464346407225,0.14538476923731858,0.03969536486167454,0.008145883965754663,-0.002187164523535401,0.000645579206878466,0.0011757655522615096,-0.0010707656132957766,6969.6357142857805,6950.562000000081,83.0,61.97472333206441,1.0
33884,2020-04-22 13:30:00,258963,7048.45,7048.45,7039.35,7039.35,1891.450822,746.251852,2,13321375.2356989,6947.852449074088,7036.708420356995,6858.996477791182,-1.0,-9.232954545446148e-05,0.005790976193129849,0.014017493416920823,0.011802093933801494,0.012455503218151254,-9.233380808915115e-05,0.003250789157333941,-0.21874926729064575,0.03194771329517349,-0.27188473022468684,0.14209825707680132,0.04606118027386123,0.005866606752968906,0.008145883965754663,-0.002187164523535401,0.000645579206878466,0.0011757655522615096,6982.111428571495,6959.998666666748,84.0,62.986160269355175,1.0
33885,2020-04-22 13:40:00,258965,7062.63,7062.63,7058.65,7058.65,1011.721085,584.204728,2,7143710.17145269,6957.924953703716,7055.774348778358,6860.075558629073,-1.0,0.0027417304154502276,0.0026491477272727604,0.008548583904143925,0.016797656020420382,0.014576182509155933,0.0027379787284598223,0.0032565604819728595,-0.22658857798223037,0.06164122811195583,-0.21377540874173856,0.11306939240337277,0.050508433648715684,-9.233380808915115e-05,0.005866606752968906,0.008145883965754663,-0.002187164523535401,0.000645579206878466,6998.407142857209,6969.2080000000815,86.0,63.99329958643782,1.0
33886,2020-04-22 13:45:00,258966,7063.93,7063.93,7063.93,7063.93,1143.8017539999996,1143.8017539999996,1,8079735.524133218,6967.561776094287,7071.955786078419,6863.167766110155,-1.0,0.0007480183887855762,0.0034917996690035924,0.003399147727272789,0.009302996790887752,0.017558239364797723,0.0007477387624650333,0.0032489323789965064,-0.21875529932019447,0.07550952329028178,-0.2304379834360832,0.11052058542377154,0.03492930114352232,0.0027379787284598223,-9.233380808915115e-05,0.005866606752968906,0.008145883965754663,-0.002187164523535401,7014.290000000066,6977.882666666747,86.0,64.89304111199002,1.0
33936,2020-04-23 13:00:00,259245,7166.04,7167.7,7151.58,7151.58,1061.546044,272.954962,4,7602392.748971119,7110.981521624364,7172.283565136325,7049.679478112404,-1.0,-0.002367284876300002,-0.00037460198539052136,0.004535564641979795,0.0031814164878172235,0.0037615196539402262,-0.0023700913251278877,0.0027218930061240387,-0.07083492387299532,-0.18728005486853141,0.16089002040351907,0.07971511070588923,-0.23709282928578787,0.0019954191588862358,0.00489998213038767,-0.0013489434738342965,0.0005780963392947314,0.007499156395949669,7131.272857142925,7099.316000000081,72.0,48.68422975118648,1.0
33939,2020-04-23 13:50:00,259255,7212.71,7249.66,7212.71,7249.66,1807.6144940000001,1257.9471199999998,3,13073163.52109744,7137.044464030327,7227.697238523752,7046.391689536901,-1.0,0.004681341707456266,0.010449231952878835,0.01371445191132592,0.01131470102042953,0.013334712465020715,0.004670418304886681,0.0028888394367880825,0.005035532236057834,-0.1552259976141359,0.1897708526253065,0.1340782244401117,-0.16176105130833637,0.005724597772911011,0.0032262438227572687,-0.0023700913251278877,0.0019954191588862358,0.00489998213038767,7176.272857142925,7130.060666666748,87.0,54.6843099463607,1.0
33940,2020-04-23 14:00:00,259257,7233.68,7288.22,7233.68,7288.22,2384.838626,1644.492133,2,17340850.073057506,7150.787694573024,7260.026176795208,7041.54921235084,-1.0,0.00531887012632315,0.010025111282338406,0.015823680186879185,0.019106267426219237,0.016693752571998566,0.005304774894991482,0.002960261903535369,0.06615335773882322,-0.0928951818391507,0.23081402653980349,0.0981404936076445,-0.14407201690648264,0.004670418304886681,0.005724597772911011,0.0032262438227572687,-0.0023700913251278877,0.0019954191588862358,7200.405714285783,7144.850000000081,90.0,56.601552020818545,1.0
33941,2020-04-23 14:05:00,259258,7366.0,7366.0,7366.0,7366.0,4149.433521,4149.433521,1,30564727.315686,7170.35244961184,7311.389298071126,7029.315601152553,-1.0,0.010672015938048007,0.016047649131131658,0.02080411536777227,0.02666456669208017,0.029982185754756197,0.010615471912700514,0.00325901790229399,0.17469262610433395,-2.5660102745884664e-05,0.32135311410413253,0.16822509980359482,-0.17450345310225282,0.005304774894991482,0.004670418304886681,0.005724597772911011,0.0032262438227572687,-0.0023700913251278877,7230.654285714353,7163.131333333415,94.0,59.40393923331406,1.0
33942,2020-04-23 14:10:00,259259,7349.99,7349.99,7349.99,7349.99,1410.224439,0.0,1,10365135.52440561,7186.6831360107635,7342.8358388273255,7030.530433194202,-1.0,-0.0021734998642410908,0.00847532044861432,0.013839269703682655,0.018585397761603506,0.02443311139575366,-0.0021758653432719655,0.0032703514109265496,0.11049973383956364,-0.028186842948345947,0.2785147901408096,0.10988450236492292,-0.1711563949801797,0.010615471912700514,0.005304774894991482,0.004670418304886681,0.005724597772911011,0.0032262438227572687,7256.574285714353,7182.130666666749,86.0,61.34078347536482,1.0
33943,2020-04-23 14:15:00,259260,7410.99,7410.99,7410.99,7410.99,1741.971964,1741.971964,1,12909736.80548436,7207.074669100695,7385.933803820139,7028.215534381252,-1.0,0.00829933101949809,0.006107792560412717,0.01684499095801173,0.022253457403519583,0.02703897514925413,0.008265080943141712,0.003428141932188538,0.06337328727702828,0.11886354431060152,0.34583079889608165,0.1585370237905259,-0.07501869792183398,-0.0021758653432719655,0.010615471912700514,0.005304774894991482,0.004670418304886681,0.005724597772911011,7293.632857142924,7203.118000000083,90.0,63.949280754551886,1.0
33944,2020-04-23 14:20:00,259261,7590.69,7590.69,7590.69,7590.69,7619.679016,7619.679016,1,57838621.30996104,7241.948790091541,7482.396667084834,7001.500913098248,-1.0,0.02424777256479893,0.03274834387529779,0.03050366549008965,0.04150121703241649,0.047040826742219544,0.02395846274372282,0.004733251954997,0.2592327117260026,-0.0020515799152980843,0.5312270629992624,0.2750987831382636,0.09813855697300981,0.008265080943141712,-0.0021758653432719655,0.010615471912700514,0.005304774894991482,0.004670418304886681,7353.0614285714955,7237.66866666675,95.0,67.05134787034922,1.0
33945,2020-04-23 14:25:00,259262,7524.82,7524.82,7524.82,7524.82,3635.601508,0.0,1,27357246.93942856,7267.664354628674,7528.781643092877,7006.547066164471,-1.0,-0.008677735489132088,0.01535962131914892,0.023786426920308745,0.021561227260385563,0.032463344959400064,-0.008715606283402622,0.004939554358026872,-0.020465694691734142,-0.08467605108253591,0.5494291069494947,0.11346628501467032,0.023856204172197453,0.02395846274372282,0.008265080943141712,-0.0021758653432719655,0.010615471912700514,0.005304774894991482,7397.195714285781,7267.88666666675,79.0,68.53464564132426,1.0
33998,2020-04-24 09:35:00,259492,7584.58,7584.58,7580.3,7580.3,1054.578969,0.0,2,7997416.38468786,7539.931334289596,7605.880910211843,7473.981758367348,-1.0,-0.00325965899154379,0.0032531644899493894,0.003671597879927102,0.005652925498395467,0.0015352743146757053,-0.003264983253247422,0.003070953413429485,-0.16614134053528637,0.0021669437856059385,-0.16997932345160238,-0.15924271615808663,0.0942791979037799,0.006512867651835563,0.00041698961902980614,0.001972133657437425,-0.004102910689129047,0.0011382303137494887,7565.731428571495,7542.729333333415,75.0,54.291417361535,1.0
34014,2020-04-24 14:15:00,259548,7428.18,7428.18,7428.18,7428.18,2885.700956,0.0,1,21435506.12734008,7506.603918528177,7569.795942934183,7443.411894122171,1.0,-0.004143937129059916,-0.008417832027808436,-0.010466580077929777,-0.011583145159895225,-0.011413452862279905,-0.0041525470306851275,0.003305381112950136,-0.13877798594877924,-0.12641533852370895,0.1383642710276818,-0.24327604508461656,0.04286428792693747,-0.004300915037843467,-0.002068277886440484,-0.0011290124072544927,0.0001716661669508568,0.0006749736157853903,7489.042857142924,7505.79666666675,21.0,42.57111199123627,-1.0
34015,2020-04-24 14:30:00,259551,7440.98,7449.01,7431.96,7449.01,1291.304436,908.1342599999999,3,9607991.00054014,7501.368107752888,7566.773458197346,7435.96275730843,1.0,0.0028041862205816503,-0.0013513712798746136,-0.005637250975806363,-0.007691744096979369,-0.008811440235361956,0.002800261825180783,0.0033333016218748636,-0.15683392744146923,-0.14881342720293467,0.12415237415264481,-0.2475310375728528,0.043002907685547924,-0.0041525470306851275,-0.004300915037843467,-0.002068277886440484,-0.0011290124072544927,0.0001716661669508568,7480.491428571496,7499.272000000083,34.0,42.158652387465935,-1.0
34016,2020-04-24 14:50:00,259555,7456.28,7484.91,7456.28,7484.91,1000.654493,1000.654493,4,7474369.13490195,7499.87191613899,7562.656071692171,7437.087760585809,1.0,0.004819432380947175,0.007637133187402556,0.0034615482585675927,-0.0008449869447514358,-0.0029093815565990333,0.004807856095892404,0.003402208548514995,-0.12118578227201615,-0.1747824338379936,0.08150186143185931,-0.2561253767009925,0.046001067829788155,0.002800261825180783,-0.0041525470306851275,-0.004300915037843467,-0.002068277886440484,-0.0011290124072544927,7476.344285714353,7497.644666666749,50.0,42.02882168393337,-1.0
34034,2020-04-25 01:40:00,259685,7471.35,7494.01,7458.23,7483.06,986.435792,646.050934,10,7377156.1534178415,7498.249743362859,7542.537559766223,7453.961926959494,1.0,0.004444325129698834,0.0015311271183491293,-0.002001848475674306,-0.000815844746480554,-0.002601771657216534,0.0044344782810537,0.003191625266590376,-0.14019408731993133,-0.2353367687030048,0.12046647673409822,-0.21707626925623247,0.0017320177376197285,-0.0029045221427050905,-0.0035338109907723236,0.0011876771234966554,-0.001788984418299222,-0.004667480977351701,7490.304285714351,7503.7040000000825,34.0,46.20289472993284,-1.0
34038,2020-04-25 06:15:00,259710,7550.86,7555.31,7546.3,7546.3,1034.713487,180.915392,4,7811693.456009579,7512.057320786051,7561.928805422507,7462.185836149594,-1.0,-0.0022674837541069026,0.002918528402491072,0.002316419750134857,0.008451088191194556,0.012932972704514878,-0.002270058388091911,0.003373292971189547,-0.09813186571788736,-0.17999940952341484,0.07284547422379467,-0.22052134006217147,-0.06121044787200346,0.005184336154956171,-0.0006005367809951423,0.006101836687594897,0.0044344782810537,-0.0029045221427050905,7509.654285714351,7513.608666666749,66.0,47.59827459014301,-1.0
34040,2020-04-25 07:15:00,259722,7567.02,7569.09,7558.4,7561.28,953.135246,303.238466,4,7210576.16693009,7522.014149409959,7578.589375536359,7465.438923283559,-1.0,-0.002257735482074752,0.0019850787803292747,-0.0002869061076624657,0.004909400691622157,0.004306096806156567,-0.002260288009507505,0.003410669236769418,-0.1263809066101913,-0.13699361270371396,0.045933028596399694,-0.1357896024635278,-0.0694294890558218,0.004243399124504776,-0.002270058388091911,0.005184336154956171,-0.0006005367809951423,0.006101836687594897,7540.811428571494,7519.207333333415,72.0,48.722237430731724,1.0
34049,2020-04-25 11:30:00,259773,7542.67,7542.67,7542.38,7542.38,1162.7715039999996,0.0,2,8770311.441460818,7540.634803385865,7591.055575519907,7490.214031251823,-1.0,-0.0075058359716925205,-0.0026380758311260744,-9.67770587992911e-05,-0.0009735447492823512,0.0012066441090148317,-0.007534146510314699,0.0034521013665218827,-0.1666042003720646,-0.19861345481836024,0.17944854178482111,-0.16354780246773074,-0.17801965962026312,0.004892584825162416,0.002544779943150388,-0.0008772372097674008,0.0021799356508722667,3.849653763943195e-05,7551.894285714353,7551.760000000084,60.0,53.02101054884309,1.0
34081,2020-04-26 10:25:00,260048,7580.7,7587.0,7573.42,7578.37,978.823484,474.662567,7,7420675.50563495,7554.210033328145,7584.222993246979,7524.197073409311,-1.0,-0.0004616275404353276,0.001636269675217683,0.004047526305608784,0.004401497118682762,0.004674464511322363,-0.00046173412323113894,0.0027011342689553623,-0.12003425081024771,-0.09403800032146745,0.019212326704921685,-0.291217055309995,0.0409612773397577,0.0020966665677377705,0.0024044246624495003,0.0003524817534437119,0.0002717342694165126,0.0006789955900714517,7557.187142857209,7553.2793333334175,69.0,49.7918625444541,1.0
34082,2020-04-26 10:45:00,260052,7581.51,7640.23,7581.51,7640.23,1383.272791,1383.272791,4,10549102.557263693,7562.030030298313,7609.607474597357,7514.452585999269,-1.0,0.008162705172748197,0.0076973095028007865,0.009812331234907656,0.012243270242268567,0.012600130414729405,0.008129570485214899,0.0028693376842398016,-0.16391788176466673,-0.007432778703078964,0.13281655391666358,-0.27423900588660693,0.09827828011381717,-0.00046173412323113894,0.0020966665677377705,0.0024044246624495003,0.0003524817534437119,0.0002717342694165126,7571.792857142923,7561.086666666752,83.0,51.715456803581525,1.0
34083,2020-04-26 10:55:00,260054,7627.56,7642.65,7627.56,7642.65,1679.5023460000002,791.311508,2,12822445.80491148,7569.359118453012,7627.038054457942,7511.680182448083,-1.0,0.00031674439120288334,0.008482035055031645,0.008016491973615869,0.010132183626993863,0.01256389262065083,0.0003166942382879512,0.002828437915742514,-0.12556859109599586,0.047060737975450885,0.12557350150799557,-0.2383552043671011,0.07577466873611896,0.008129570485214899,-0.00046173412323113894,0.0020966665677377705,0.0024044246624495003,0.0003524817534437119,7586.012857142923,7568.980000000084,83.0,53.399976287829645,1.0
34084,2020-04-26 11:05:00,260056,7637.68,7652.3,7637.68,7652.3,1063.658244,345.126903,2,8128927.052355778,7576.899198593648,7642.986757732755,7510.811639454541,-1.0,0.0012626510438134009,0.0015797953726524039,0.009755395949260892,0.009289265049387652,0.011407628083040189,0.001261854570358878,0.002773674132736465,-0.19731278575990702,0.07474436356779861,0.0675695529119974,-0.20668453437384454,0.031672704735042516,0.0003166942382879512,0.008129570485214899,-0.00046173412323113894,0.0020966665677377705,0.0024044246624495003,7601.318571428637,7576.693333333417,85.0,54.76831403793284,1.0
34085,2020-04-26 11:15:00,260058,7676.22,7676.22,7651.1,7651.1,935.8308289999999,380.628394,2,7169696.64101918,7583.644725994226,7654.676424001182,7512.6130279872705,-1.0,-0.0001568155979247976,0.0011056374425102433,0.0014227320381716702,0.00959705055308735,0.009130992749809774,-0.00015682789477544645,0.0026518294544306247,-0.1921363672490658,-0.0033551941053375205,0.10022430274684527,-0.3048822319733026,0.08270764861782948,0.001261854570358878,0.0003166942382879512,0.008129570485214899,-0.00046173412323113894,0.0020966665677377705,7616.072857142923,7582.861333333418,88.0,55.78180219017433,1.0
34086,2020-04-26 11:40:00,260063,7638.72,7656.24,7638.72,7656.24,1083.116538,353.013641,5,8280191.907080861,7590.244296358388,7665.182878764967,7515.305713951809,-1.0,0.0006717988263125196,0.0005148778798531595,0.0017781790347588533,0.0020954866541975647,0.010275296666697464,0.0006715732704947186,0.0026488975013082513,-0.18607350826349933,-0.00947286131631462,0.11448369017428973,-0.27481744985043344,0.0777357363404762,-0.00015682789477544645,0.001261854570358878,0.0003166942382879512,0.008129570485214899,-0.00046173412323113894,7628.96571428578,7588.110666666751,78.0,56.96476804550563,1.0
34096,2020-04-26 15:10:00,260105,7544.07,7544.07,7544.07,7544.07,2294.902719,2294.902719,1,17312906.75532633,7610.165719180512,7695.377791947046,7524.953646413977,1.0,0.002544877553515512,-0.013483401724557309,-0.014878538941578867,-0.015481488248267561,-0.016585194165265382,0.002541644836052015,0.0033825651022851536,-0.0865325513513262,-0.018896341745326728,0.08650184589160494,-0.21386843385072096,0.13405379849505078,-0.016116773078470814,-0.0014152064505612572,-0.0006122431854009847,-0.001121690478896653,0.002905942774710013,7622.4600000000655,7637.964000000083,20.0,61.7397429930106,-1.0
34113,2020-04-27 00:00:00,260211,7731.71,7731.71,7731.71,7731.71,2836.895987,2836.895987,1,21934057.07164777,7632.102204982368,7713.609713394104,7550.594696570632,-1.0,0.005018783065344312,0.007276057666502522,0.012062213007031808,0.017624838769117357,0.017865982095840005,0.005006230953648938,0.0033764490650663678,0.03842300076983751,0.08906622901405953,-0.03300476103593511,-0.175585547314922,-0.08171251018347987,0.0022434839092628778,0.004740329416224043,0.005481278194451988,0.00023693875244035212,-0.004753036064263583,7652.317142857209,7626.121333333416,78.0,52.57923463735664,1.0
34114,2020-04-27 00:10:00,260213,7723.87,7723.87,7721.99,7721.99,1001.095808,0.0,2,7731463.7185592,7640.273822711244,7727.5497590998775,7552.997886322611,-1.0,-0.0012571604470421605,0.0037553132027401404,0.006009750047551776,0.010789888422893412,0.016345521071889246,-0.001257951336157248,0.0033810919884593163,0.02814047213077845,0.07592003695776448,-0.04982454304471541,-0.1895602737918575,-0.07988161935851475,0.005006230953648938,0.0022434839092628778,0.004740329416224043,0.005481278194451988,0.00023693875244035212,7665.145714285779,7636.63666666675,73.0,54.10333486689661,1.0
34116,2020-04-27 00:35:00,260218,7747.5,7758.6,7718.32,7718.32,1349.1796630000001,212.846992,3,10431369.81263442,7657.79588653822,7757.725544611557,7557.866228464883,-1.0,-0.006195888978734132,-0.00047526609073567094,-0.0017318290520467183,0.003278262338979099,0.0055316277264045866,-0.00621516315386117,0.0035432544821389768,-0.04350310166885187,0.13428424254773208,-0.07534491377297438,-0.14917686758458018,-0.07523762483689814,0.005739784088401478,-0.001257951336157248,0.005006230953648938,0.0022434839092628778,0.004740329416224043,7706.711428571493,7659.040666666751,72.0,57.05640922794001,1.0
34117,2020-04-27 01:00:00,260223,7723.58,7741.66,7722.48,7739.1,977.844737,537.775406,5,7560690.24477306,7665.1871695802,7767.014391179582,7563.359947980818,-1.0,0.002692295732750205,-0.0035202744114419815,0.0022157500851465173,0.0009558040847368332,0.0059793841234352385,0.00268867799648298,0.00355230674725311,-0.0661740878923658,0.15201632191581657,-0.07694269695619772,-0.12462994718897447,-0.06993300526985186,-0.00621516315386117,0.005739784088401478,-0.001257951336157248,0.005006230953648938,0.0022434839092628778,7720.931428571494,7668.618000000085,72.0,57.75187120097461,1.0
34163,2020-04-27 20:05:00,260452,7692.46,7707.79,7692.46,7705.4,958.2995179999999,564.92389,7,7378615.09648355,7684.402086891946,7717.956287224146,7650.847886559746,-1.0,0.0009651895239912722,-0.00048254534888547695,0.002678006771791752,0.005032073271578064,0.007531577708622006,0.0009647240280870051,0.0030058228400063496,-0.23800806833094498,-0.10420947447815922,-0.22425263687615932,0.2940606132361903,-0.2283757439757714,-0.001447385839446369,0.0031570891121575073,0.002345027404071942,0.0024839022814919787,-0.0025282482373434334,7682.727142857208,7679.140666666747,65.0,45.52304885231453,1.0
34166,2020-04-27 21:45:00,260472,7733.04,7740.01,7726.31,7726.31,1247.8716220000001,417.1151200000001,5,9646020.46761265,7692.892559648344,7730.900612365932,7654.884506930756,-1.0,-2.976752854444431e-05,0.003371275331640833,0.0027136813144030825,0.0036814900551704888,0.002229826491220832,-2.9767971605920707e-05,0.0027911229077577423,-0.12747376743387148,-0.2831028222749021,-0.09755255479023506,0.19658185338739292,-0.11129132585358417,0.0033953732944329573,-0.0006555993938466287,0.0009647240280870051,-0.001447385839446369,0.0031570891121575073,7707.215714285778,7687.281333333414,76.0,48.112285612377086,1.0
34167,2020-04-27 22:30:00,260481,7731.69,7743.96,7718.98,7735.25,965.860828,627.621572,9,7468680.27157525,7696.743236043949,7737.530345764808,7655.95612632309,-1.0,0.0011570853356905886,0.001127283363575371,0.004532261520580283,0.003873906610948108,0.004842835189017292,0.0011564164283921485,0.002769560325127739,-0.08929512854475752,-0.3066152232956546,-0.06288585656565777,0.19112525355504503,-0.15736459130623445,-2.9767971605920707e-05,0.0033953732944329573,-0.0006555993938466287,0.0009647240280870051,-0.001447385839446369,7714.420000000064,7691.852666666747,70.0,49.19277907998146,1.0
34168,2020-04-27 22:55:00,260486,7739.83,7761.03,7730.6,7760.37,1073.033604,680.9001039999998,5,8321382.96549529,7702.52748731268,7750.514859999126,7654.540114626234,-1.0,0.003247470993180457,0.004408313929935348,0.0043784151767802815,0.007794450901582373,0.007133958003478158,0.003242209347538605,0.0026654998319819447,-0.015271678149506055,-0.42505660949499985,-0.008687365300090712,0.2803474926593978,-0.1252864935111889,0.0011564164283921485,-2.9767971605920707e-05,0.0033953732944329573,-0.0006555993938466287,0.0009647240280870051,7721.741428571492,7698.01000000008,75.0,50.2889050118817,1.0
34169,2020-04-27 23:30:00,260493,7755.01,7764.0,7745.77,7764.0,974.738322,299.697091,7,7556696.121789461,7708.1158975569815,7761.3254841313665,7654.906310982597,-1.0,0.0004677612021075639,0.0037167512362237254,0.004878137170266195,0.0048482244316343515,0.008265858045413577,0.00046765183594033033,0.002611124216598754,0.046310250748314644,-0.4483871778639998,-0.06191017315554944,0.26978981306365546,-0.0973140156504378,0.003242209347538605,0.0011564164283921485,-2.9767971605920707e-05,0.0033953732944329573,-0.0006555993938466287,7731.174285714349,7702.989333333414,76.0,51.55013181832423,1.0
34170,2020-04-28 00:00:00,260499,7765.02,7774.62,7744.83,7744.83,1399.0110240000001,611.1335429999999,6,10851301.41276856,7711.45354323362,7764.717531581249,7658.18955488599,-1.0,-0.002469088098918104,-0.002002481840427728,0.0012384861510617018,0.0023970045209160684,0.002367165639471258,-0.0024721413237625,0.002539477899150601,0.06462559683498743,-0.42513956812062803,-0.05005495069529119,0.23958646883781803,-0.12420860963584673,0.00046765183594033033,0.003242209347538605,0.0011564164283921485,-2.9767971605920707e-05,0.0033953732944329573,7736.807142857207,7707.197333333414,79.0,52.51209057533826,1.0
34171,2020-04-28 00:30:00,260505,7742.78,7742.78,7727.14,7729.97,1034.331982,152.841028,6,8000699.30830608,7713.1368574851085,7764.576930773985,7661.696784196232,-1.0,-0.0019186993129609586,-0.004383049974239994,-0.003917338992857289,-0.0006825894444264513,0.0004737060770276802,-0.0019205423743855476,0.00254979553066226,0.06578245889093715,-0.43223466831703133,-0.059557606176511325,0.2302108951274938,-0.1329581822637396,-0.0024721413237625,0.00046765183594033033,0.003242209347538605,0.0011564164283921485,-2.9767971605920707e-05,7741.038571428636,7711.11400000008,64.0,53.21259750915679,1.0
34190,2020-04-28 10:35:00,260626,7732.28,7737.5,7725.25,7737.5,1016.4731199999999,607.4676969999999,7,7858411.01356671,7708.819706926041,7744.278900261953,7673.36051359013,-1.0,0.0005922730352829753,0.0009469378462079181,0.0030542109479720914,0.0063365059216156094,0.006772537717375071,0.0005920977108306857,0.00210157098658588,0.15359039820892495,-0.23559146775827797,-0.2083950370242137,0.07762497045875055,0.0570616772498825,0.00035439207256970917,0.0021030665373817925,0.003266958352517335,0.00043319243332184953,-0.0014653331768634814,7712.21285714292,7703.066000000082,65.0,47.36608744224867,1.0
34201,2020-04-28 15:05:00,260680,7693.87,7703.91,7693.87,7703.91,1318.2495800000004,1318.2495800000004,2,10146852.42638256,7718.741998584838,7753.6137369645185,7683.870260205158,1.0,0.0026680861752790275,-0.0032346087611319074,-0.0037618000775895277,-0.00300112590752033,-0.0049289143601130014,0.0026645331518047044,0.002037471800871749,0.08802355467116851,-0.13589575712067217,-0.14706792430965618,0.05384708049949988,-0.09128353545786967,-0.005904384568200527,-0.0005290420259065343,0.0007632551259586506,-0.0019354632049619624,-0.001510082993029016,7724.595714285776,7728.014000000083,28.0,52.12353129587367,-1.0
34213,2020-04-28 23:10:00,260777,7748.02,7764.2,7748.02,7764.2,973.890804,799.652431,4,7555383.69080301,7727.366100768117,7758.581432520929,7696.150769015304,-1.0,0.0015414879551098881,0.005289155612525631,0.0072022706870695785,0.005293060497299162,0.005652439719398439,0.0015403010820964624,0.0020337594291735886,0.12328536562532762,-0.2495729696131441,-0.1015962156764163,0.016023552905712536,0.0207731159888552,0.003734916073725003,0.0019012410446315187,-0.0018973567122788637,0.0003574231384053661,-0.002357152172875132,7733.020000000061,7723.820666666749,67.0,47.951127626356346,1.0
34214,2020-04-28 23:40:00,260783,7761.69,7764.22,7750.0,7750.0,945.55801,118.534145,6,7336209.82205352,7729.423727971016,7760.821811090353,7698.025644851679,-1.0,-0.0018289070348522785,-0.0002902383179077539,0.003450575203765238,0.005360191368690925,0.003454472946867515,-0.0018305815272956494,0.002050005427909775,0.12464718126076037,-0.27494383044710946,-0.1148459616417136,0.04790716229574559,0.01948253146214833,0.0015403010820964624,0.003734916073725003,0.0019012410446315187,-0.0018973567122788637,0.0003574231384053661,7734.622857142918,7725.226666666748,67.0,49.17043398580382,1.0
34215,2020-04-29 00:25:00,260792,7751.19,7758.86,7738.98,7758.18,1003.323845,624.061496,9,7779285.760437652,7732.037934519105,7764.559817646935,7699.516051391275,-1.0,0.001055483870967766,-0.0007753535457613037,0.0007649392111968023,0.004509701101206076,0.006421332835193638,0.0010549272395081744,0.0020000001835089503,0.11849708589123771,-0.2925362646370713,-0.15404558652921269,0.050960721612773395,0.05656670015285385,-0.0018305815272956494,0.0015403010820964624,0.003734916073725003,0.0019012410446315187,-0.0018973567122788637,7739.997142857204,7730.2113333334155,56.0,50.06377091688331,1.0
34218,2020-04-29 02:05:00,260812,7751.98,7751.98,7751.98,7751.98,3870.322022,0.0,1,30002658.908103555,7738.871836603385,7773.77007732634,7703.973595880431,-1.0,-0.0032158971530116265,0.00033034730341108265,-0.0007991565032006154,0.00025548387096763214,-0.0015738904201334503,-0.0032210792633335927,0.0020639001507277337,0.007944468623579268,-0.20184462937472164,-0.16368180625347856,0.0997151088366958,0.1301961229962092,0.003551372014086951,-0.0011297687497417996,0.0010549272395081744,-0.0018305815272956494,0.0015403010820964624,7757.574285714348,7738.896000000082,63.0,51.28447864897904,1.0
