,Unnamed: 0,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,avg,upper,lower,side,mom1,mom2,mom3,mom4,mom5,log_ret,volatility,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5,fast_mavg,slow_mavg,rsi,srsi,sma
455,455,2018-01-07 17:10:00.000,17980,19.5,19.5,19.0003,19.2499,42046.91,25458.36,10,807304.0074329998,20.59944139009298,22.00468061646893,19.19420216371703,1.0,-0.015355420176878853,-0.045588862336013884,-0.04250313364238667,-0.07004864757800755,-0.07807875403492293,-0.015474535592701509,0.03168889518477603,0.10800770772367478,0.15127571510351004,-0.32214548656245856,-0.27546206948729784,-0.09103071406755094,-0.03118620286662699,0.003227907793073914,-0.02919017276042002,-0.008672472170845325,-0.03440110280826447,20.323557142857144,20.725706666666667,27.0,45.35825947039939,-1.0
456,456,2018-01-07 17:45:00.000,17987,19.3728,20.05,19.1234,19.2004,46444.24000000001,29537.21,7,903258.205989,20.47225580917544,21.947837528985826,18.99667408936505,1.0,-0.0025714419295685964,-0.017887376535158483,-0.0480430751534503,-0.04496528123196908,-0.07243996347808446,-0.0025747537650469,0.03126532857011485,0.07003921059153975,0.1411894090125502,-0.3593104370708843,-0.2500218685735893,-0.13424493214146746,-0.015474535592701509,-0.03118620286662699,0.003227907793073914,-0.02919017276042002,-0.008672472170845325,19.97918571428572,20.6724,39.0,44.77014870917162,-1.0
458,458,2018-01-07 18:30:00.000,17996,18.4499,18.8641,18.2034,18.2034,44434.92,5443.35,6,821155.852509,20.12786761088879,21.908388339550577,18.347346882227,1.0,-0.03178039349180095,-0.051926001541634514,-0.054363918773604136,-0.06888455813525263,-0.09747439190060192,-0.03229635120833274,0.030574159544491025,0.05478982268741522,0.12260469905604103,-0.3232824586651487,-0.2978127211042239,-0.04580802807858921,-0.021026371119573284,-0.0025747537650469,-0.015474535592701509,-0.03118620286662699,0.003227907793073914,19.3255,20.387353333333333,29.0,41.55745447017145,-1.0
459,459,2018-01-07 19:00:00.000,18002,18.1501,18.5578,18.1501,18.55,39606.43,14948.22,6,731312.419397,19.98442510080799,21.81967748979936,18.14917271181662,1.0,0.019040399046332143,-0.01334510581940218,-0.03387429428553557,-0.03635863043444376,-0.051155748563946,0.01886139923129182,0.030287593065106307,0.07337945533152614,0.07518488291401339,-0.287151247676904,-0.3045991171139997,-0.054738180410999385,-0.03229635120833274,-0.021026371119573284,-0.0025747537650469,-0.015474535592701509,-0.03118620286662699,19.10344285714286,20.186686666666674,28.0,39.861777835180135,-1.0
488,488,2018-01-08 15:00:00.000,18242,15.139000000000001,15.139000000000001,14.4069,14.4069,69418.93,20325.03,3,1017484.2770299999,16.871374216467593,19.20744503655537,14.535303396379822,1.0,-0.019938775510204062,-0.07947248365887792,-0.12791162227602906,-0.10303328394077882,-0.12994456053047956,-0.02014023529975706,0.029770034078231512,0.0664636369127803,-0.11004089613219076,-0.12373982653215572,-0.0507375586710685,0.030731045382923507,-0.06266815063569009,-0.054056123672451495,0.028127986153556158,-0.030461822381238512,-0.07509790390513382,15.963999999999995,16.714219999999994,28.0,32.78226407133907,-1.0
489,489,2018-01-08 15:10:00.000,18244,14.5649,15.7999,14.5649,15.7999,76311.03,76311.03,2,1148873.684247,16.773967469515995,19.0510865043493,14.496848434682686,1.0,0.09668978059124432,0.07482312925170076,0.009533119924348243,-0.043589588377723976,-0.016305768967363687,0.09229635241403457,0.03256220460634997,0.024371629168426556,-0.2144482476757684,-0.2079599735385608,0.08393282492166626,-0.01077373582537025,-0.02014023529975706,-0.06266815063569009,-0.054056123672451495,0.028127986153556158,-0.030461822381238512,15.671128571428564,16.560153333333332,41.0,32.84571175447829,-1.0
502,502,2018-01-08 20:35:00.000,18309,17.6598,18.3515,17.6598,18.2,42433.57,20081.82,4,766374.343002,17.447834406760975,19.042694550879432,15.852974262642524,-1.0,0.002683003421242613,-0.016088573652798144,1.09891317485733e-05,0.040000000000000036,0.0246132366518792,0.002679410592509868,0.03318444046999375,0.0614864248141599,-0.1035581538523304,-0.11872093149848705,-0.02847025296493399,0.02539035967221181,-0.018898810448680248,0.016230388927539252,0.039209724081912256,-0.014905501865550619,-0.0020920745030204024,18.01592857142856,17.200553333333325,69.0,48.132594615141116,1.0
511,511,2018-01-09 03:20:00.000,18390,19.97,20.6114,19.97,20.6114,35840.5,27676.80000000001,3,726647.668232,18.50802801929688,20.51861298595975,16.497443052634015,-1.0,0.013343166175024512,0.062355682005607926,0.09575073231155252,0.08767282321899739,0.08773596356516755,0.01325493016513768,0.032146746589732066,0.1820204921194616,-0.1541176977983091,-0.038032076603440296,0.024764835830478817,0.02001722915662715,0.04723385372513933,0.030950944746201525,-0.007399339379362323,5.8049178224717224e-05,0.04110481257754417,19.321142857142853,18.680706666666648,80.0,56.878092741539156,1.0
512,512,2018-01-09 03:50:00.000,18396,20.214000000000002,20.214000000000002,19.7318,19.735,37088.37,5743.01,6,739353.76425,18.61957092663352,20.611779319809166,16.627362533457887,-1.0,-0.04252015874710113,-0.029744346116027495,0.01718414976084448,0.04915923722641313,0.041424802110817886,-0.043450611670741164,0.03200250871918179,0.15888268426544538,-0.19964663093115456,-0.07553955601668567,0.012332332700696402,0.013816555705691885,0.01325493016513768,0.04723385372513933,0.030950944746201525,-0.007399339379362323,5.8049178224717224e-05,19.54245714285713,18.812186666666648,74.0,57.5663397558431,1.0
545,545,2018-01-10 08:35:00.000,18741,14.7,15.6599,14.7,15.539000000000001,51949.35,23233.38,4,787585.1941879998,16.56152213279024,18.261507403814694,14.861536861765787,1.0,0.04672154337370493,0.009025974025973936,-0.01832080358835053,-0.046687116564417264,-0.03779706986018061,0.04566293985252656,0.02759625162453101,-0.07340565789962694,-0.13619529516909964,-0.09871627467217244,0.054227414757351725,0.01671486121071081,-0.036677456467513185,-0.02747619128401757,-0.029321407109115682,0.009282210536979195,-0.009932305927638385,15.767628571428569,16.37301333333333,32.0,34.76987073925376,-1.0
546,546,2018-01-10 09:05:00.000,18747,15.37,15.37,14.8701,15.275,49150.28000000001,20928.67,6,740371.191882,16.44456557526386,18.162235424296853,14.726895726230866,1.0,-0.016989510264495692,0.028938256968488618,-0.008116883116883078,-0.034999052372228216,-0.06288343558282206,-0.017135487746938072,0.027377724489022256,-0.09115904827466227,-0.11204373338654032,-0.12606693945286174,0.0487939556388734,0.02496448668080448,0.04566293985252656,-0.036677456467513185,-0.02747619128401757,-0.029321407109115682,0.009282210536979195,15.619685714285712,16.227579999999993,32.0,34.20743337155082,-1.0
561,561,2018-01-11 01:20:00.000,18942,17.2085,17.49,17.1334,17.49,44099.98999999999,18730.02,11,762029.48352,16.505961640156933,17.712864983071693,15.299058297242176,-1.0,0.016860465116278922,0.010982658959537428,0.06767431355073428,0.07676490325122676,0.053919205553413015,0.01671990521110311,0.028700682977126364,-0.15946863171900108,0.06431293707063775,-0.2112697705546867,0.017078899823247475,0.17603420979601006,-0.005797117684326114,0.054559956645699785,0.008478341641542375,-0.021445293705662397,0.006972040420403225,16.812799999999996,16.316446666666653,73.0,45.33952958341011,1.0
567,567,2018-01-11 04:15:00.000,18977,16.03,16.03,14.4329,14.4329,69022.75,13792.18,4,1047342.597479,16.05813689173386,17.538849072164062,14.57742471130366,1.0,-0.044824026154518186,-0.04811871393239897,-0.07322789646381944,-0.10898124482967242,-0.16136061220576536,-0.04585968966947851,0.028799769302609864,-0.08243507126036963,0.06178683173609305,-0.09613992883120384,-0.016058326628655504,0.09034560266361362,-0.003455261805746179,-0.0267326351684436,-0.03934221551531847,-0.06058467467738904,-0.01614448939919066,15.882428571428564,16.223106666666652,47.0,44.738337120805866,-1.0
568,568,2018-01-11 04:30:00.000,18980,14.4101,14.5,14.1313,14.5,99379.94,61128.49,3,1432656.190269,15.916488083394412,17.4872238009851,14.345752365803733,1.0,0.004649100319409127,-0.040383317229421234,-0.04369332234130252,-0.06891923998124994,-0.10483880925041056,0.00463832663158481,0.028788667082543355,-0.08534989008869577,0.0722981026752866,-0.09867773661186764,-0.037219889768596026,0.0763398157560636,-0.04585968966947851,-0.003455261805746179,-0.0267326351684436,-0.03934221551531847,-0.06058467467738904,15.455285714285708,16.14710666666666,43.0,43.54928561521059,-1.0
569,569,2018-01-11 04:45:00.000,18983,14.3301,15.8,14.3301,15.8,72175.11,49910.27,3,1081633.4633620002,15.905898257631288,17.40442027110809,14.407376244154484,1.0,0.08965517241379306,0.09472108862390782,0.04565128191552725,0.04204451772464979,0.014556966089396715,0.08586129060639225,0.03138164903075349,-0.07531089936576067,-0.023357661041661884,-0.06600798027445642,-0.09375277682383404,-0.022589666541906403,0.00463832663158481,-0.04585968966947851,-0.003455261805746179,-0.0267326351684436,-0.03934221551531847,15.25387142857142,16.111773333333325,61.0,43.28420181498095,-1.0
570,570,2018-01-11 05:00:00.000,18986,15.95,15.95,15.7999,15.7999,55705.88000000001,16968.86,3,882696.953597,15.89626205239208,17.325814217456895,14.466709887327266,1.0,-6.3291139241750125e-06,0.08964827586206893,0.0947141600094228,0.045644663869439,0.04203792250618288,-6.329133952931442e-06,0.0309815416531995,-0.0720212044543343,0.010518981171159843,-0.08668223311752762,-0.11701960050096995,-0.05536060140601635,0.08586129060639225,0.00463832663158481,-0.04585968966947851,-0.003455261805746179,-0.0267326351684436,15.19697142857142,16.066439999999993,62.0,42.93550098974328,-1.0
578,578,2018-01-11 08:40:00.000,19030,17.0988,17.3446,16.93,16.93,47537.18,13838.88,6,813931.679307,16.089706802776266,17.382960622049247,14.796452983503285,-1.0,-0.020265969143875684,0.01983651291812993,0.05884633906849035,0.08078776852117843,0.12550774160522793,-0.02047414123796054,0.031649161040571264,-0.031218121325314426,0.044329532542050805,-0.03790031075296524,-0.26681023425408384,0.08571376449502732,0.04011647423488185,0.03753762306456654,0.020510234477980397,0.040544069171342116,-0.037827240753872005,16.161228571428563,15.697159999999991,73.0,42.117975565396435,1.0
584,584,2018-01-11 11:50:00.000,19068,18.5495,18.79,18.5495,18.79,55614.16,34068.78,2,1039808.40251,16.864891348802704,18.686751448908527,15.043031248696881,-1.0,0.01075847229693383,0.0627888166788273,0.09754031810561847,0.11315165876777256,0.06880389524697939,0.0107010116920212,0.032812593943147006,-0.011096634322424378,0.06069139493029286,-0.08048811080295502,-0.2026224645933096,0.04865620182920535,0.05019540064844863,0.03217518926687202,0.014123722650221103,-0.04065515595892677,0.037697448981693686,17.65291428571428,16.767926666666654,84.0,51.70009919254268,1.0
585,585,2018-01-11 11:55:00.000,19069,19.199,19.199,19.199,19.199,68711.8,68711.8,1,1319197.8482,17.077083044366095,19.09726971783545,15.056896370896736,-1.0,0.02176689728579051,0.0327595481441636,0.0859224316879621,0.12143036547683715,0.13738151658767794,0.021533380918644877,0.032449364162859554,0.03565008085836376,0.07011296142263636,-0.08218457524351118,-0.17191937681502498,0.0444980167167466,0.0107010116920212,0.05019540064844863,0.03217518926687202,0.014123722650221103,-0.04065515595892677,17.97705714285714,16.994533333333326,86.0,53.189666444603155,1.0
586,586,2018-01-11 12:00:00.000,19070,19.199,19.199,19.199,19.199,90782.7,90782.7,1,1742937.0573,17.26998458578736,19.41223811035078,15.127731061223937,-1.0,0.0,0.02176689728579051,0.0327595481441636,0.0859224316879621,0.12143036547683715,0.0,0.031457518067348374,0.046776271025404936,0.09006480747817801,-0.1271982653761751,-0.194113007336646,0.05114591745883079,0.021533380918644877,0.0107010116920212,0.05019540064844863,0.03217518926687202,0.014123722650221103,18.208285714285715,17.211133333333326,86.0,54.904176480241205,1.0
645,645,2018-01-12 03:40:00.000,19258,24.21,24.21,24.21,24.21,68010.06,68010.06,1,1646523.5526,21.988082779112943,24.25013751512721,19.72602804309868,-1.0,0.0004049553309477538,0.03812014922173135,0.05720524017467255,0.08128628852166142,0.1192787794729544,0.00040487335866723484,0.02946959246888383,-0.2053025982482469,0.0036099432865351953,0.1647444959295302,-0.15966549788228104,0.004837461398302875,0.037006655381744746,0.018217331649361238,0.02252247994953072,0.03453319064569582,-0.023756256526176852,22.97160000000001,21.797039999999992,80.0,53.07885265294282,1.0
670,670,2018-01-12 09:45:00.000,19331,21.5227,21.75,21.3,21.6,36184.08,16507.41,6,778889.1075310002,22.73159626442525,24.441332924720612,21.021859604129887,1.0,0.021725865274092367,-0.007804353717747793,-0.023967031775295574,-0.05708972489719655,-0.07095575426779699,0.02149322221345606,0.029173942633762568,-0.03457762868352568,-0.05929011786612118,0.27767999204272503,-0.32772336996323664,-0.08515816776914259,-0.029328189281980326,-0.0164239471522607,-0.0345252350081231,-0.014814764805283875,0.03277691951393713,22.185500000000008,22.93774000000001,17.0,43.70379173504082,-1.0
717,717,2018-01-13 13:25:00.000,19663,23.4979,23.4979,22.9338,22.9338,35465.9,15340.2,6,822950.6537279999,22.31721018140163,23.350588004258963,21.28383235854429,-1.0,-0.01824906571461582,0.0006108255743944023,0.0009907861255025183,0.033985572587917234,0.06076290118917128,-0.01841763387141881,0.022915656458729915,-0.07224695911938045,-0.14279690466007278,-0.10336627736101824,0.009163517085449982,-0.08302606405873016,0.01902827296780485,0.0003796565245064442,0.03243052735824925,0.02556754437495456,-0.008236072259096616,22.531971428571442,22.123906666666674,77.0,45.8625602886926,1.0
718,718,2018-01-13 13:50:00.000,19668,22.79,23.0999,22.79,22.9002,32325.13,16781.2,5,740640.6118090001,22.370209255819663,23.38861534673648,21.351803164902847,-1.0,-0.0014650864662637544,-0.0196874157216792,-0.0008551558041517415,-0.0004757519281046729,0.032470694319206565,-0.001466160754852286,0.02278463122494719,-0.09282056444167752,-0.1317558452922154,-0.07815601336837187,-0.00990706422213824,-0.07721035650320585,-0.01841763387141881,0.01902827296780485,0.0003796565245064442,0.03243052735824925,0.02556754437495456,22.68930000000001,22.174440000000004,71.0,46.3434058274729,1.0
734,734,2018-01-14 04:40:00.000,19846,20.6519,20.6519,20.44,20.44,40184.73,0.0,3,822240.0475870002,21.73705950881172,22.80647411866025,20.6676448989632,1.0,-0.013532557286538904,-0.045751633986928164,-0.06410256410256399,-0.060225564255467774,-0.06705432902309982,-0.013624956888743878,0.01884558766694103,0.0814644088230973,-0.16049629445695338,0.05145228125398008,0.14657555808341582,-0.20124813320931464,-0.03320634279535506,-0.019418085857101364,0.004133991053730135,-0.0072929158069836575,-0.011386786249125258,21.462771428571433,21.713553333333344,22.0,39.53535862063038,-1.0
735,735,2018-01-14 05:10:00.000,19852,20.4101,20.9,20.4101,20.6,38760.58,18322.32,6,799393.378335,21.63369046255611,22.7704035054524,20.496977419659824,1.0,0.007827788649706456,-0.005810698635161482,-0.03828197945845002,-0.056776556776556686,-0.05286920859406241,0.0077973104600315155,0.01810834363759653,0.11716708571192985,-0.2335367398422274,-0.028950534276415956,0.10602261429708172,-0.1948255592457219,-0.013624956888743878,-0.03320634279535506,-0.019418085857101364,0.004133991053730135,-0.0072929158069836575,21.23991428571429,21.59622666666668,31.0,38.6431718474888,-1.0
736,736,2018-01-14 05:45:00.000,19859,20.72,21.1127,20.72,21.1127,37869.15,23973.65,7,793555.632194,21.58632769323283,22.694320362784715,20.47833502368094,1.0,0.02488834951456309,0.032910958904109444,0.018933032180845855,-0.014346405228758187,-0.03330128205128202,0.0245836793544969,0.01832071611819928,0.15365038014982682,-0.2257972426728861,-0.06224490319128467,0.058800284381054266,-0.1822299956880392,0.0077973104600315155,-0.013624956888743878,-0.03320634279535506,-0.019418085857101364,0.004133991053730135,21.12614285714286,21.53108666666668,39.0,38.06880797327583,-1.0
745,745,2018-01-14 12:25:00.000,19939,19.21,19.3587,19.2,19.3587,43155.320000000014,30081.74,3,831402.2561310001,20.68880587090493,22.276427025481876,19.101184716327978,1.0,0.02156728232189975,-0.03351472790813792,-0.02800692892827561,-0.05151371134879301,-0.053086480140872916,0.02133799930508573,0.019189217497984443,0.008224982439287926,-0.15201941044557074,-0.19011786016016896,0.04482328448723658,-0.07876776333517578,-0.05542721814929141,0.005682615770067122,-0.024481342461130758,-0.001659564537242808,-0.0051763662044193035,19.95134285714286,20.516140000000007,15.0,31.29490219786705,-1.0
747,747,2018-01-14 12:50:00.000,19944,18.5999,19.3586,18.5999,19.3586,52662.63000000001,52662.63000000001,3,998196.348876,20.39354700074788,22.161578982642485,18.625515018853267,1.0,0.041938921601343486,-5.165636122295148e-06,0.021562005277044882,-0.03351972041937101,-0.02801194989079403,0.041083325107731834,0.020363276987970396,-0.16058660672823746,0.05533361851540785,-0.2466855251772283,0.15618364173919552,-0.1901216796826189,-0.041088490757196006,0.02133799930508573,-0.05542721814929141,0.005682615770067122,-0.024481342461130758,19.514757142857142,20.161340000000013,25.0,30.357492112099944,-1.0
748,748,2018-01-14 13:05:00.000,19947,19.1135,19.5,19.1135,19.5,53435.93000000001,35652.590000000004,3,1033752.89609,20.312315455225338,22.043688339446987,18.580942571003693,1.0,0.0073042472079591905,0.049549501060314194,0.00729904384075386,0.02902374670184704,-0.026460309535696558,0.007277700385643905,0.02039638867686332,-0.12927094058465338,0.04251586347313646,-0.23214681518025865,0.10684003360373087,-0.18032185899084316,0.041083325107731834,-0.041088490757196006,0.02133799930508573,-0.05542721814929141,0.005682615770067122,19.38474285714285,20.079980000000013,30.0,30.823911932325558,-1.0
