timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-09-19,9.53100000,9.79970000,9.23100000,9.63990000,980606.47000000,1537401599999,9381890.35949900,23475,604822.65000000,5796429.77269000,0
2018-09-20,9.62040000,10.08000000,9.56820000,10.03880000,1120353.35000000,1537487999999,10930645.33946700,20877,693785.62000000,6771936.83551800,0
2018-09-21,10.01260000,10.48000000,9.90910000,10.48000000,1435072.62000000,1537574399999,14609742.49519000,39100,781105.69000000,7947136.67445400,0
2018-09-22,10.47610000,10.60000000,9.98500000,10.29110000,856764.16000000,1537660799999,8803410.61503100,24149,484178.55000000,4981457.96978700,0
2018-09-23,10.25340000,10.42580000,10.10250000,10.29070000,861934.49000000,1537747199999,8854976.30862300,21732,568338.05000000,5844511.35152800,0
2018-09-24,10.30000000,10.35990000,9.90820000,10.05880000,717884.93000000,1537833599999,7260639.48621600,21180,415398.28000000,4205364.00520600,0
2018-09-25,10.02950000,10.05830000,9.36120000,9.87450000,670520.95000000,1537919999999,6467310.14693100,24026,303080.29000000,2927650.66049700,0
2018-09-26,9.84980000,9.94170000,9.55140000,9.71200000,664048.34000000,1538006399999,6476644.42215700,23174,349944.42000000,3416466.37933400,0
2018-09-27,9.72860000,10.11180000,9.63640000,10.05990000,1097707.95000000,1538092799999,10874757.19083200,23119,654344.54000000,6486840.07471900,0
2018-09-28,10.05990000,10.28000000,9.80490000,9.99110000,1023374.46000000,1538179199999,10300532.41984200,25461,538547.37000000,5424879.98591000,0
2018-09-29,9.96070000,10.07730000,9.72000000,10.01180000,1033613.12000000,1538265599999,10290818.87320400,19074,683579.68000000,6814006.42505400,0
2018-09-30,10.00000000,10.07610000,9.82030000,10.01720000,1008085.64000000,1538351999999,10044300.56575200,18975,581755.99000000,5801714.76802000,0
2018-10-01,10.01720000,10.07610000,9.85000000,9.98110000,948775.10000000,1538438399999,9447959.53541600,14768,636404.71000000,6339035.01225400,0
2018-10-02,9.98110000,10.69000000,9.85000000,10.37110000,1656057.34000000,1538524799999,16879602.91536800,25290,1044803.31000000,10636970.29818600,0
2018-10-03,10.30000000,10.49000000,10.01030000,10.31360000,1515533.08000000,1538611199999,15575635.98875200,28971,742714.05000000,7642180.79607300,0
2018-10-04,10.28510000,10.43930000,10.20100000,10.29820000,1396583.15000000,1538697599999,14416384.71974800,14898,856854.77000000,8848769.16285600,0
2018-10-05,10.27350000,10.77000000,10.22700000,10.67560000,1625888.50000000,1538783999999,17155400.87629900,19238,1065495.74000000,11257908.03951800,0
2018-10-06,10.66220000,10.75000000,10.32320000,10.42890000,1222752.32000000,1538870399999,12837946.63770600,12395,738533.50000000,7764027.38279300,0
2018-10-07,10.40850000,10.60000000,10.26020000,10.58520000,1287321.50000000,1538956799999,13442716.80722100,11105,829756.86000000,8667136.30040500,0
2018-10-08,10.58520000,10.69290000,10.49380000,10.59110000,1241326.98000000,1539043199999,13139669.29537600,15420,744798.03000000,7889669.55598800,0
2018-10-09,10.59090000,10.62970000,10.27000000,10.41130000,1061689.04000000,1539129599999,11129170.34836600,14487,602785.33000000,6311736.98390700,0
